All calculations,WEC,WEC,WEC
12.1174176096,0.0000591761,-0.0000487833,-0.0000103929
12.1175176096,0.0000591761,-0.0000487833,-0.0000103929
12.1176176096,0.0000591761,-0.0000487833,-0.0000103929
12.1177176096,0.0000591761,-0.0000487833,-0.0000103929
12.1178176096,0.0000591761,-0.0000487833,-0.0000103929
12.1179176096,0.0000591761,-0.0000487833,-0.0000103929
12.1180000000,0.0000631149,-0.0000301860,-0.0000329289
12.1180505000,0.0000631149,-0.0000301860,-0.0000329289
12.1181176096,0.0000631149,-0.0000301860,-0.0000329289
12.1182176096,0.0000631149,-0.0000301860,-0.0000329289
12.1183176096,0.0000631149,-0.0000301860,-0.0000329289
12.1184176096,0.0000631149,-0.0000301860,-0.0000329289
12.1185176096,0.0000631149,-0.0000301860,-0.0000329289
12.1186176096,0.0000631149,-0.0000301860,-0.0000329289
12.1187176096,0.0000631149,-0.0000301860,-0.0000329289
12.1188176096,0.0000631149,-0.0000301860,-0.0000329289
12.1189176096,0.0000631149,-0.0000301860,-0.0000329289
12.1190000000,0.0000578819,-0.0000072564,-0.0000506255
12.1190505000,0.0000578819,-0.0000072564,-0.0000506255
12.1191176096,0.0000578819,-0.0000072564,-0.0000506255
12.1192176096,0.0000578819,-0.0000072564,-0.0000506255
12.1193176096,0.0000578819,-0.0000072564,-0.0000506255
12.1194176096,0.0000578819,-0.0000072564,-0.0000506255
12.1195176096,0.0000578819,-0.0000072564,-0.0000506255
12.1196176096,0.0000578819,-0.0000072564,-0.0000506255
12.1197176096,0.0000578819,-0.0000072564,-0.0000506255
12.1198176096,0.0000578819,-0.0000072564,-0.0000506255
12.1199176096,0.0000578819,-0.0000072564,-0.0000506255
12.1200000000,0.0000442771,0.0000166517,-0.0000609288
12.1200505000,0.0000442771,0.0000166517,-0.0000609288
12.1201176096,0.0000442771,0.0000166517,-0.0000609288
12.1202176096,0.0000442771,0.0000166517,-0.0000609288
12.1203176096,0.0000442771,0.0000166517,-0.0000609288
12.1204176096,0.0000442771,0.0000166517,-0.0000609288
12.1205176096,0.0000442771,0.0000166517,-0.0000609288
12.1206176096,0.0000442771,0.0000166517,-0.0000609288
12.1207176096,0.0000442771,0.0000166517,-0.0000609288
12.1208176096,0.0000442771,0.0000166517,-0.0000609288
12.1209176096,0.0000442771,0.0000166517,-0.0000609288
12.1210000000,0.0000243165,0.0000380648,-0.0000623813
12.1210505000,0.0000243165,0.0000380648,-0.0000623813
12.1211176096,0.0000243165,0.0000380648,-0.0000623813
12.1212176096,0.0000243165,0.0000380648,-0.0000623813
12.1213176096,0.0000243165,0.0000380648,-0.0000623813
12.1214176096,0.0000243165,0.0000380648,-0.0000623813
12.1215176096,0.0000243165,0.0000380648,-0.0000623813
12.1216176096,0.0000243165,0.0000380648,-0.0000623813
12.1217176096,0.0000243165,0.0000380648,-0.0000623813
12.1218176096,0.0000243165,0.0000380648,-0.0000623813
12.1219176096,0.0000243165,0.0000380648,-0.0000623813
12.1220000000,0.0000009222,0.0000538983,-0.0000548205
12.1220505000,0.0000009222,0.0000538983,-0.0000548205
12.1221176096,0.0000009222,0.0000538983,-0.0000548205
12.1222176096,0.0000009222,0.0000538983,-0.0000548205
12.1223176096,0.0000009222,0.0000538983,-0.0000548205
12.1224176096,0.0000009222,0.0000538983,-0.0000548205
12.1225176096,0.0000009222,0.0000538983,-0.0000548205
12.1226176096,0.0000009222,0.0000538983,-0.0000548205
12.1227176096,0.0000009222,0.0000538983,-0.0000548205
12.1228176096,0.0000009222,0.0000538983,-0.0000548205
12.1229176096,0.0000009222,0.0000538983,-0.0000548205
12.1230000000,-0.0000225116,0.0000618976,-0.0000393861
12.1230505000,-0.0000225116,0.0000618976,-0.0000393861
12.1231176096,-0.0000225116,0.0000618976,-0.0000393861
12.1232176096,-0.0000225116,0.0000618976,-0.0000393861
12.1233176096,-0.0000225116,0.0000618976,-0.0000393861
12.1234176096,-0.0000225116,0.0000618976,-0.0000393861
12.1235176096,-0.0000225116,0.0000618976,-0.0000393861
12.1236176096,-0.0000225116,0.0000618976,-0.0000393861
12.1237176096,-0.0000225116,0.0000618976,-0.0000393861
12.1238176096,-0.0000225116,0.0000618976,-0.0000393861
12.1239176096,-0.0000225116,0.0000618976,-0.0000393861
12.1240000000,-0.0000426117,0.0000609510,-0.0000183393
12.1240505000,-0.0000426117,0.0000609510,-0.0000183393
12.1241176096,-0.0000426117,0.0000609510,-0.0000183393
12.1242176096,-0.0000426117,0.0000609510,-0.0000183393
12.1243176096,-0.0000426117,0.0000609510,-0.0000183393
12.1244176096,-0.0000426117,0.0000609510,-0.0000183393
12.1245176096,-0.0000426117,0.0000609510,-0.0000183393
12.1246176096,-0.0000426117,0.0000609510,-0.0000183393
12.1247176096,-0.0000426117,0.0000609510,-0.0000183393
12.1248176096,-0.0000426117,0.0000609510,-0.0000183393
12.1249176096,-0.0000426117,0.0000609510,-0.0000183393
12.1250000000,-0.0000565047,0.0000512333,0.0000052714
12.1250505000,-0.0000565047,0.0000512333,0.0000052714
12.1251176096,-0.0000565047,0.0000512333,0.0000052714
12.1252176096,-0.0000565047,0.0000512333,0.0000052714
12.1253176096,-0.0000565047,0.0000512333,0.0000052714
12.1254176096,-0.0000565047,0.0000512333,0.0000052714
12.1255176096,-0.0000565047,0.0000512333,0.0000052714
12.1256176096,-0.0000565047,0.0000512333,0.0000052714
12.1257176096,-0.0000565047,0.0000512333,0.0000052714
12.1258176096,-0.0000565047,0.0000512333,0.0000052714
12.1259176096,-0.0000565047,0.0000512333,0.0000052714
12.1260000000,-0.0000622172,0.0000341694,0.0000280478
12.1260505000,-0.0000622172,0.0000341694,0.0000280478
12.1261176096,-0.0000622172,0.0000341694,0.0000280478
12.1262176096,-0.0000622172,0.0000341694,0.0000280478
12.1263176096,-0.0000622172,0.0000341694,0.0000280478
12.1264176096,-0.0000622172,0.0000341694,0.0000280478
12.1265176096,-0.0000622172,0.0000341694,0.0000280478
12.1266176096,-0.0000622172,0.0000341694,0.0000280478
12.1267176096,-0.0000622172,0.0000341694,0.0000280478
12.1268176096,-0.0000622172,0.0000341694,0.0000280478
12.1269176096,-0.0000622172,0.0000341694,0.0000280478
12.1270000000,-0.0000589473,0.0000122269,0.0000467204
12.1270505000,-0.0000589473,0.0000122269,0.0000467204
12.1271176096,-0.0000589473,0.0000122269,0.0000467204
12.1272176096,-0.0000589473,0.0000122269,0.0000467204
12.1273176096,-0.0000589473,0.0000122269,0.0000467204
12.1274176096,-0.0000589473,0.0000122269,0.0000467204
12.1275176096,-0.0000589473,0.0000122269,0.0000467204
12.1276176096,-0.0000589473,0.0000122269,0.0000467204
12.1277176096,-0.0000589473,0.0000122269,0.0000467204
12.1278176096,-0.0000589473,0.0000122269,0.0000467204
12.1279176096,-0.0000589473,0.0000122269,0.0000467204
12.1280000000,-0.0000471773,-0.0000114314,0.0000586087
12.1280505000,-0.0000471773,-0.0000114314,0.0000586087
12.1281176096,-0.0000471773,-0.0000114314,0.0000586087
12.1282176096,-0.0000471773,-0.0000114314,0.0000586087
12.1283176096,-0.0000471773,-0.0000114314,0.0000586087
12.1284176096,-0.0000471773,-0.0000114314,0.0000586087
12.1285176096,-0.0000471773,-0.0000114314,0.0000586087
12.1286176096,-0.0000471773,-0.0000114314,0.0000586087
12.1287176096,-0.0000471773,-0.0000114314,0.0000586087
12.1288176096,-0.0000471773,-0.0000114314,0.0000586087
12.1289176096,-0.0000471773,-0.0000114314,0.0000586087
12.1290000000,-0.0000286087,-0.0000333940,0.0000620026
12.1290505000,-0.0000286087,-0.0000333940,0.0000620026
12.1291176096,-0.0000286087,-0.0000333940,0.0000620026
12.1292176096,-0.0000286087,-0.0000333940,0.0000620026
12.1293176096,-0.0000286087,-0.0000333940,0.0000620026
12.1294176096,-0.0000286087,-0.0000333940,0.0000620026
12.1295176096,-0.0000286087,-0.0000333940,0.0000620026
12.1296176096,-0.0000286087,-0.0000333940,0.0000620026
12.1297176096,-0.0000286087,-0.0000333940,0.0000620026
12.1298176096,-0.0000286087,-0.0000333940,0.0000620026
12.1299176096,-0.0000286087,-0.0000333940,0.0000620026
12.1300000000,-0.0000059264,-0.0000504868,0.0000564132
12.1300505000,-0.0000059264,-0.0000504868,0.0000564132
12.1301176096,-0.0000059264,-0.0000504868,0.0000564132
12.1302176096,-0.0000059264,-0.0000504868,0.0000564132
12.1303176096,-0.0000059264,-0.0000504868,0.0000564132
12.1304176096,-0.0000059264,-0.0000504868,0.0000564132
12.1305176096,-0.0000059264,-0.0000504868,0.0000564132
12.1306176096,-0.0000059264,-0.0000504868,0.0000564132
12.1307176096,-0.0000059264,-0.0000504868,0.0000564132
12.1308176096,-0.0000059264,-0.0000504868,0.0000564132
12.1309176096,-0.0000059264,-0.0000504868,0.0000564132
12.1310000000,0.0000175824,-0.0000602338,0.0000426515
12.1310505000,0.0000175824,-0.0000602338,0.0000426515
12.1311176096,0.0000175824,-0.0000602338,0.0000426515
12.1312176096,0.0000175824,-0.0000602338,0.0000426515
12.1313176096,0.0000175824,-0.0000602338,0.0000426515
12.1314176096,0.0000175824,-0.0000602338,0.0000426515
12.1315176096,0.0000175824,-0.0000602338,0.0000426515
12.1316176096,0.0000175824,-0.0000602338,0.0000426515
12.1317176096,0.0000175824,-0.0000602338,0.0000426515
12.1318176096,0.0000175824,-0.0000602338,0.0000426515
12.1319176096,0.0000175824,-0.0000602338,0.0000426515
12.1320000000,0.0000385031,-0.0000612227,0.0000227195
12.1320505000,0.0000385031,-0.0000612227,0.0000227195
12.1321176096,0.0000385031,-0.0000612227,0.0000227195
12.1322176096,0.0000385031,-0.0000612227,0.0000227195
12.1323176096,0.0000385031,-0.0000612227,0.0000227195
12.1324176096,0.0000385031,-0.0000612227,0.0000227195
12.1325176096,0.0000385031,-0.0000612227,0.0000227195
12.1326176096,0.0000385031,-0.0000612227,0.0000227195
12.1327176096,0.0000385031,-0.0000612227,0.0000227195
12.1328176096,0.0000385031,-0.0000612227,0.0000227195
12.1329176096,0.0000385031,-0.0000612227,0.0000227195
12.1330000000,0.0000537953,-0.0000533188,-0.0000004765
12.1330505000,0.0000537953,-0.0000533188,-0.0000004765
12.1331176096,0.0000537953,-0.0000533188,-0.0000004765
12.1332176096,0.0000537953,-0.0000533188,-0.0000004765
12.1333176096,0.0000537953,-0.0000533188,-0.0000004765
12.1334176096,0.0000537953,-0.0000533188,-0.0000004765
12.1335176096,0.0000537953,-0.0000533188,-0.0000004765
12.1336176096,0.0000537953,-0.0000533188,-0.0000004765
12.1337176096,0.0000537953,-0.0000533188,-0.0000004765
12.1338176096,0.0000537953,-0.0000533188,-0.0000004765
12.1339176096,0.0000537953,-0.0000533188,-0.0000004765
12.1340000000,0.0000612438,-0.0000376901,-0.0000235538
12.1340505000,0.0000612438,-0.0000376901,-0.0000235538
12.1341176096,0.0000612438,-0.0000376901,-0.0000235538
12.1342176096,0.0000612438,-0.0000376901,-0.0000235538
12.1343176096,0.0000612438,-0.0000376901,-0.0000235538
12.1344176096,0.0000612438,-0.0000376901,-0.0000235538
12.1345176096,0.0000612438,-0.0000376901,-0.0000235538
12.1346176096,0.0000612438,-0.0000376901,-0.0000235538
12.1347176096,0.0000612438,-0.0000376901,-0.0000235538
12.1348176096,0.0000612438,-0.0000376901,-0.0000235538
12.1349176096,0.0000612438,-0.0000376901,-0.0000235538
12.1350000000,0.0000597876,-0.0000166334,-0.0000431542
12.1350505000,0.0000597876,-0.0000166334,-0.0000431542
12.1351176096,0.0000597876,-0.0000166334,-0.0000431542
12.1352176096,0.0000597876,-0.0000166334,-0.0000431542
12.1353176096,0.0000597876,-0.0000166334,-0.0000431542
12.1354176096,0.0000597876,-0.0000166334,-0.0000431542
12.1355176096,0.0000597876,-0.0000166334,-0.0000431542
12.1356176096,0.0000597876,-0.0000166334,-0.0000431542
12.1357176096,0.0000597876,-0.0000166334,-0.0000431542
12.1358176096,0.0000597876,-0.0000166334,-0.0000431542
12.1359176096,0.0000597876,-0.0000166334,-0.0000431542
12.1360000000,0.0000496723,0.0000067702,-0.0000564424
12.1360505000,0.0000496723,0.0000067702,-0.0000564424
12.1361176096,0.0000496723,0.0000067702,-0.0000564424
12.1362176096,0.0000496723,0.0000067702,-0.0000564424
12.1363176096,0.0000496723,0.0000067702,-0.0000564424
12.1364176096,0.0000496723,0.0000067702,-0.0000564424
12.1365176096,0.0000496723,0.0000067702,-0.0000564424
12.1366176096,0.0000496723,0.0000067702,-0.0000564424
12.1367176096,0.0000496723,0.0000067702,-0.0000564424
12.1368176096,0.0000496723,0.0000067702,-0.0000564424
12.1369176096,0.0000496723,0.0000067702,-0.0000564424
12.1370000000,0.0000324041,0.0000291150,-0.0000615191
12.1370505000,0.0000324041,0.0000291150,-0.0000615191
12.1371176096,0.0000324041,0.0000291150,-0.0000615191
12.1372176096,0.0000324041,0.0000291150,-0.0000615191
12.1373176096,0.0000324041,0.0000291150,-0.0000615191
12.1374176096,0.0000324041,0.0000291150,-0.0000615191
12.1375176096,0.0000324041,0.0000291150,-0.0000615191
12.1376176096,0.0000324041,0.0000291150,-0.0000615191
12.1377176096,0.0000324041,0.0000291150,-0.0000615191
12.1378176096,0.0000324041,0.0000291150,-0.0000615191
12.1379176096,0.0000324041,0.0000291150,-0.0000615191
12.1380000000,0.0000105176,0.0000471722,-0.0000576899
12.1380505000,0.0000105176,0.0000471722,-0.0000576899
12.1381176096,0.0000105176,0.0000471722,-0.0000576899
12.1382176096,0.0000105176,0.0000471722,-0.0000576899
12.1383176096,0.0000105176,0.0000471722,-0.0000576899
12.1384176096,0.0000105176,0.0000471722,-0.0000576899
12.1385176096,0.0000105176,0.0000471722,-0.0000576899
12.1386176096,0.0000105176,0.0000471722,-0.0000576899
12.1387176096,0.0000105176,0.0000471722,-0.0000576899
12.1388176096,0.0000105176,0.0000471722,-0.0000576899
12.1389176096,0.0000105176,0.0000471722,-0.0000576899
12.1390000000,-0.0000128037,0.0000583562,-0.0000455525
12.1390505000,-0.0000128037,0.0000583562,-0.0000455525
12.1391176096,-0.0000128037,0.0000583562,-0.0000455525
12.1392176096,-0.0000128037,0.0000583562,-0.0000455525
12.1393176096,-0.0000128037,0.0000583562,-0.0000455525
12.1394176096,-0.0000128037,0.0000583562,-0.0000455525
12.1395176096,-0.0000128037,0.0000583562,-0.0000455525
12.1396176096,-0.0000128037,0.0000583562,-0.0000455525
12.1397176096,-0.0000128037,0.0000583562,-0.0000455525
12.1398176096,-0.0000128037,0.0000583562,-0.0000455525
12.1399176096,-0.0000128037,0.0000583562,-0.0000455525
12.1400000000,-0.0000341933,0.0000610886,-0.0000268952
12.1400505000,-0.0000341933,0.0000610886,-0.0000268952
12.1401176096,-0.0000341933,0.0000610886,-0.0000268952
12.1402176096,-0.0000341933,0.0000610886,-0.0000268952
12.1403176096,-0.0000341933,0.0000610886,-0.0000268952
12.1404176096,-0.0000341933,0.0000610886,-0.0000268952
12.1405176096,-0.0000341933,0.0000610886,-0.0000268952
12.1406176096,-0.0000341933,0.0000610886,-0.0000268952
12.1407176096,-0.0000341933,0.0000610886,-0.0000268952
12.1408176096,-0.0000341933,0.0000610886,-0.0000268952
12.1409176096,-0.0000341933,0.0000610886,-0.0000268952
12.1410000000,-0.0000505826,0.0000550120,-0.0000044293
12.1410505000,-0.0000505826,0.0000550120,-0.0000044293
12.1411176096,-0.0000505826,0.0000550120,-0.0000044293
12.1412176096,-0.0000505826,0.0000550120,-0.0000044293
12.1413176096,-0.0000505826,0.0000550120,-0.0000044293
12.1414176096,-0.0000505826,0.0000550120,-0.0000044293
12.1415176096,-0.0000505826,0.0000550120,-0.0000044293
12.1416176096,-0.0000505826,0.0000550120,-0.0000044293
12.1417176096,-0.0000505826,0.0000550120,-0.0000044293
12.1418176096,-0.0000505826,0.0000550120,-0.0000044293
12.1419176096,-0.0000505826,0.0000550120,-0.0000044293
12.1420000000,-0.0000596332,0.0000410301,0.0000186032
12.1420505000,-0.0000596332,0.0000410301,0.0000186032
12.1421176096,-0.0000596332,0.0000410301,0.0000186032
12.1422176096,-0.0000596332,0.0000410301,0.0000186032
12.1423176096,-0.0000596332,0.0000410301,0.0000186032
12.1424176096,-0.0000596332,0.0000410301,0.0000186032
12.1425176096,-0.0000596332,0.0000410301,0.0000186032
12.1426176096,-0.0000596332,0.0000410301,0.0000186032
12.1427176096,-0.0000596332,0.0000410301,0.0000186032
12.1428176096,-0.0000596332,0.0000410301,0.0000186032
12.1429176096,-0.0000596332,0.0000410301,0.0000186032
12.1430000000,-0.0000600629,0.0000211729,0.0000388900
12.1430505000,-0.0000600629,0.0000211729,0.0000388900
12.1431176096,-0.0000600629,0.0000211729,0.0000388900
12.1432176096,-0.0000600629,0.0000211729,0.0000388900
12.1433176096,-0.0000600629,0.0000211729,0.0000388900
12.1434176096,-0.0000600629,0.0000211729,0.0000388900
12.1435176096,-0.0000600629,0.0000211729,0.0000388900
12.1436176096,-0.0000600629,0.0000211729,0.0000388900
12.1437176096,-0.0000600629,0.0000211729,0.0000388900
12.1438176096,-0.0000600629,0.0000211729,0.0000388900
12.1439176096,-0.0000600629,0.0000211729,0.0000388900
12.1440000000,-0.0000518246,-0.0000016919,0.0000535165
12.1440505000,-0.0000518246,-0.0000016919,0.0000535165
12.1441176096,-0.0000518246,-0.0000016919,0.0000535165
12.1442176096,-0.0000518246,-0.0000016919,0.0000535165
12.1443176096,-0.0000518246,-0.0000016919,0.0000535165
12.1444176096,-0.0000518246,-0.0000016919,0.0000535165
12.1445176096,-0.0000518246,-0.0000016919,0.0000535165
12.1446176096,-0.0000518246,-0.0000016919,0.0000535165
12.1447176096,-0.0000518246,-0.0000016919,0.0000535165
12.1448176096,-0.0000518246,-0.0000016919,0.0000535165
12.1449176096,-0.0000518246,-0.0000016919,0.0000535165
12.1450000000,-0.0000361148,-0.0000242657,0.0000603805
12.1450505000,-0.0000361148,-0.0000242657,0.0000603805
12.1451176096,-0.0000361148,-0.0000242657,0.0000603805
12.1452176096,-0.0000361148,-0.0000242657,0.0000603805
12.1453176096,-0.0000361148,-0.0000242657,0.0000603805
12.1454176096,-0.0000361148,-0.0000242657,0.0000603805
12.1455176096,-0.0000361148,-0.0000242657,0.0000603805
12.1456176096,-0.0000361148,-0.0000242657,0.0000603805
12.1457176096,-0.0000361148,-0.0000242657,0.0000603805
12.1458176096,-0.0000361148,-0.0000242657,0.0000603805
12.1459176096,-0.0000361148,-0.0000242657,0.0000603805
12.1460000000,-0.0000152073,-0.0000432879,0.0000584952
12.1460505000,-0.0000152073,-0.0000432879,0.0000584952
12.1461176096,-0.0000152073,-0.0000432879,0.0000584952
12.1462176096,-0.0000152073,-0.0000432879,0.0000584952
12.1463176096,-0.0000152073,-0.0000432879,0.0000584952
12.1464176096,-0.0000152073,-0.0000432879,0.0000584952
12.1465176096,-0.0000152073,-0.0000432879,0.0000584952
12.1466176096,-0.0000152073,-0.0000432879,0.0000584952
12.1467176096,-0.0000152073,-0.0000432879,0.0000584952
12.1468176096,-0.0000152073,-0.0000432879,0.0000584952
12.1469176096,-0.0000152073,-0.0000432879,0.0000584952
12.1470000000,0.0000078687,-0.0000560064,0.0000481378
12.1470505000,0.0000078687,-0.0000560064,0.0000481378
12.1471176096,0.0000078687,-0.0000560064,0.0000481378
12.1472176096,0.0000078687,-0.0000560064,0.0000481378
12.1473176096,0.0000078687,-0.0000560064,0.0000481378
12.1474176096,0.0000078687,-0.0000560064,0.0000481378
12.1475176096,0.0000078687,-0.0000560064,0.0000481378
12.1476176096,0.0000078687,-0.0000560064,0.0000481378
12.1477176096,0.0000078687,-0.0000560064,0.0000481378
12.1478176096,0.0000078687,-0.0000560064,0.0000481378
12.1479176096,0.0000078687,-0.0000560064,0.0000481378
12.1480000000,0.0000297642,-0.0000605808,0.0000308167
12.1480505000,0.0000297642,-0.0000605808,0.0000308167
12.1481176096,0.0000297642,-0.0000605808,0.0000308167
12.1482176096,0.0000297642,-0.0000605808,0.0000308167
12.1483176096,0.0000297642,-0.0000605808,0.0000308167
12.1484176096,0.0000297642,-0.0000605808,0.0000308167
12.1485176096,0.0000297642,-0.0000605808,0.0000308167
12.1486176096,0.0000297642,-0.0000605808,0.0000308167
12.1487176096,0.0000297642,-0.0000605808,0.0000308167
12.1488176096,0.0000297642,-0.0000605808,0.0000308167
12.1489176096,0.0000297642,-0.0000605808,0.0000308167
12.1490000000,0.0000472998,-0.0000563562,0.0000090564
12.1490505000,0.0000472998,-0.0000563562,0.0000090564
12.1491176096,0.0000472998,-0.0000563562,0.0000090564
12.1492176096,0.0000472998,-0.0000563562,0.0000090564
12.1493176096,0.0000472998,-0.0000563562,0.0000090564
12.1494176096,0.0000472998,-0.0000563562,0.0000090564
12.1495176096,0.0000472998,-0.0000563562,0.0000090564
12.1496176096,0.0000472998,-0.0000563562,0.0000090564
12.1497176096,0.0000472998,-0.0000563562,0.0000090564
12.1498176096,0.0000472998,-0.0000563562,0.0000090564
12.1499176096,0.0000472998,-0.0000563562,0.0000090564
12.1500000000,0.0000579345,-0.0000439633,-0.0000139712
12.1500505000,0.0000579345,-0.0000439633,-0.0000139712
12.1501176096,0.0000579345,-0.0000439633,-0.0000139712
12.1502176096,0.0000579345,-0.0000439633,-0.0000139712
12.1503176096,0.0000579345,-0.0000439633,-0.0000139712
12.1504176096,0.0000579345,-0.0000439633,-0.0000139712
12.1505176096,0.0000579345,-0.0000439633,-0.0000139712
12.1506176096,0.0000579345,-0.0000439633,-0.0000139712
12.1507176096,0.0000579345,-0.0000439633,-0.0000139712
12.1508176096,0.0000579345,-0.0000439633,-0.0000139712
12.1509176096,0.0000579345,-0.0000439633,-0.0000139712
12.1510000000,0.0000601406,-0.0000252255,-0.0000349150
12.1510505000,0.0000601406,-0.0000252255,-0.0000349150
12.1511176096,0.0000601406,-0.0000252255,-0.0000349150
12.1512176096,0.0000601406,-0.0000252255,-0.0000349150
12.1513176096,0.0000601406,-0.0000252255,-0.0000349150
12.1514176096,0.0000601406,-0.0000252255,-0.0000349150
12.1515176096,0.0000601406,-0.0000252255,-0.0000349150
12.1516176096,0.0000601406,-0.0000252255,-0.0000349150
12.1517176096,0.0000601406,-0.0000252255,-0.0000349150
12.1518176096,0.0000601406,-0.0000252255,-0.0000349150
12.1519176096,0.0000601406,-0.0000252255,-0.0000349150
12.1520000000,0.0000536267,-0.0000028865,-0.0000507402
12.1520505000,0.0000536267,-0.0000028865,-0.0000507402
12.1521176096,0.0000536267,-0.0000028865,-0.0000507402
12.1522176096,0.0000536267,-0.0000028865,-0.0000507402
12.1523176096,0.0000536267,-0.0000028865,-0.0000507402
12.1524176096,0.0000536267,-0.0000028865,-0.0000507402
12.1525176096,0.0000536267,-0.0000028865,-0.0000507402
12.1526176096,0.0000536267,-0.0000028865,-0.0000507402
12.1527176096,0.0000536267,-0.0000028865,-0.0000507402
12.1528176096,0.0000536267,-0.0000028865,-0.0000507402
12.1529176096,0.0000536267,-0.0000028865,-0.0000507402
12.1530000000,0.0000393733,0.0000197991,-0.0000591724
12.1530505000,0.0000393733,0.0000197991,-0.0000591724
12.1531176096,0.0000393733,0.0000197991,-0.0000591724
12.1532176096,0.0000393733,0.0000197991,-0.0000591724
12.1533176096,0.0000393733,0.0000197991,-0.0000591724
12.1534176096,0.0000393733,0.0000197991,-0.0000591724
12.1535176096,0.0000393733,0.0000197991,-0.0000591724
12.1536176096,0.0000393733,0.0000197991,-0.0000591724
12.1537176096,0.0000393733,0.0000197991,-0.0000591724
12.1538176096,0.0000393733,0.0000197991,-0.0000591724
12.1539176096,0.0000393733,0.0000197991,-0.0000591724
12.1540000000,0.0000194784,0.0000395458,-0.0000590242
12.1540505000,0.0000194784,0.0000395458,-0.0000590242
12.1541176096,0.0000194784,0.0000395458,-0.0000590242
12.1542176096,0.0000194784,0.0000395458,-0.0000590242
12.1543176096,0.0000194784,0.0000395458,-0.0000590242
12.1544176096,0.0000194784,0.0000395458,-0.0000590242
12.1545176096,0.0000194784,0.0000395458,-0.0000590242
12.1546176096,0.0000194784,0.0000395458,-0.0000590242
12.1547176096,0.0000194784,0.0000395458,-0.0000590242
12.1548176096,0.0000194784,0.0000395458,-0.0000590242
12.1549176096,0.0000194784,0.0000395458,-0.0000590242
12.1550000000,-0.0000031575,0.0000535146,-0.0000503570
12.1550505000,-0.0000031575,0.0000535146,-0.0000503570
12.1551176096,-0.0000031575,0.0000535146,-0.0000503570
12.1552176096,-0.0000031575,0.0000535146,-0.0000503570
12.1553176096,-0.0000031575,0.0000535146,-0.0000503570
12.1554176096,-0.0000031575,0.0000535146,-0.0000503570
12.1555176096,-0.0000031575,0.0000535146,-0.0000503570
12.1556176096,-0.0000031575,0.0000535146,-0.0000503570
12.1557176096,-0.0000031575,0.0000535146,-0.0000503570
12.1558176096,-0.0000031575,0.0000535146,-0.0000503570
12.1559176096,-0.0000031575,0.0000535146,-0.0000503570
12.1560000000,-0.0000252584,0.0000597172,-0.0000344589
12.1560505000,-0.0000252584,0.0000597172,-0.0000344589
12.1561176096,-0.0000252584,0.0000597172,-0.0000344589
12.1562176096,-0.0000252584,0.0000597172,-0.0000344589
12.1563176096,-0.0000252584,0.0000597172,-0.0000344589
12.1564176096,-0.0000252584,0.0000597172,-0.0000344589
12.1565176096,-0.0000252584,0.0000597172,-0.0000344589
12.1566176096,-0.0000252584,0.0000597172,-0.0000344589
12.1567176096,-0.0000252584,0.0000597172,-0.0000344589
12.1568176096,-0.0000252584,0.0000597172,-0.0000344589
12.1569176096,-0.0000252584,0.0000597172,-0.0000344589
12.1570000000,-0.0000436443,0.0000572925,-0.0000136481
12.1570505000,-0.0000436443,0.0000572925,-0.0000136481
12.1571176096,-0.0000436443,0.0000572925,-0.0000136481
12.1572176096,-0.0000436443,0.0000572925,-0.0000136481
12.1573176096,-0.0000436443,0.0000572925,-0.0000136481
12.1574176096,-0.0000436443,0.0000572925,-0.0000136481
12.1575176096,-0.0000436443,0.0000572925,-0.0000136481
12.1576176096,-0.0000436443,0.0000572925,-0.0000136481
12.1577176096,-0.0000436443,0.0000572925,-0.0000136481
12.1578176096,-0.0000436443,0.0000572925,-0.0000136481
12.1579176096,-0.0000436443,0.0000572925,-0.0000136481
12.1580000000,-0.0000556832,0.0000466188,0.0000090644
12.1580505000,-0.0000556832,0.0000466188,0.0000090644
12.1581176096,-0.0000556832,0.0000466188,0.0000090644
12.1582176096,-0.0000556832,0.0000466188,0.0000090644
12.1583176096,-0.0000556832,0.0000466188,0.0000090644
12.1584176096,-0.0000556832,0.0000466188,0.0000090644
12.1585176096,-0.0000556832,0.0000466188,0.0000090644
12.1586176096,-0.0000556832,0.0000466188,0.0000090644
12.1587176096,-0.0000556832,0.0000466188,0.0000090644
12.1588176096,-0.0000556832,0.0000466188,0.0000090644
12.1589176096,-0.0000556832,0.0000466188,0.0000090644
12.1590000000,-0.0000596604,0.0000292541,0.0000304063
12.1590505000,-0.0000596604,0.0000292541,0.0000304063
12.1591176096,-0.0000596604,0.0000292541,0.0000304063
12.1592176096,-0.0000596604,0.0000292541,0.0000304063
12.1593176096,-0.0000596604,0.0000292541,0.0000304063
12.1594176096,-0.0000596604,0.0000292541,0.0000304063
12.1595176096,-0.0000596604,0.0000292541,0.0000304063
12.1596176096,-0.0000596604,0.0000292541,0.0000304063
12.1597176096,-0.0000596604,0.0000292541,0.0000304063
12.1598176096,-0.0000596604,0.0000292541,0.0000304063
12.1599176096,-0.0000596604,0.0000292541,0.0000304063
12.1600000000,-0.0000550196,0.0000077113,0.0000473083
12.1600505000,-0.0000550196,0.0000077113,0.0000473083
12.1601176096,-0.0000550196,0.0000077113,0.0000473083
12.1602176096,-0.0000550196,0.0000077113,0.0000473083
12.1603176096,-0.0000550196,0.0000077113,0.0000473083
